Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","767","Cotton lint","2019","2019","tonnes","399428","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","767","Cotton lint","2020","2020","tonnes","818737","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","767","Cotton lint","2015","2015","tonnes","70051","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","767","Cotton lint","2016","2016","tonnes","24329","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","767","Cotton lint","2017","2017","tonnes","32230","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","767","Cotton lint","2018","2018","tonnes","11719","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","767","Cotton lint","2019","2019","tonnes","15803","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","767","Cotton lint","2020","2020","tonnes","1775","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","770","Cotton linter","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","770","Cotton linter","2016","2016","tonnes","3034","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","770","Cotton linter","2017","2017","tonnes","831","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","770","Cotton linter","2018","2018","tonnes","31","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","770","Cotton linter","2020","2020","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","769","Cotton waste","2015","2015","tonnes","5142","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","769","Cotton waste","2016","2016","tonnes","6044","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","769","Cotton waste","2017","2017","tonnes","9273","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","769","Cotton waste","2018","2018","tonnes","8987","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","769","Cotton waste","2019","2019","tonnes","6038","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","769","Cotton waste","2020","2020","tonnes","2956","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","769","Cotton waste","2015","2015","tonnes","42244","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","769","Cotton waste","2016","2016","tonnes","44603","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","769","Cotton waste","2017","2017","tonnes","47505","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","769","Cotton waste","2018","2018","tonnes","44750","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","769","Cotton waste","2019","2019","tonnes","38295","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","769","Cotton waste","2020","2020","tonnes","41543","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","768","Cotton, carded, combed","2015","2015","tonnes","56","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","768","Cotton, carded, combed","2016","2016","tonnes","1596","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","768","Cotton, carded, combed","2017","2017","tonnes","249","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","768","Cotton, carded, combed","2018","2018","tonnes","344","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","768","Cotton, carded, combed","2019","2019","tonnes","593","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","768","Cotton, carded, combed","2020","2020","tonnes","593","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","768","Cotton, carded, combed","2015","2015","tonnes","226","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","768","Cotton, carded, combed","2016","2016","tonnes","277","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","768","Cotton, carded, combed","2017","2017","tonnes","27","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","768","Cotton, carded, combed","2018","2018","tonnes","135","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","768","Cotton, carded, combed","2019","2019","tonnes","225","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","768","Cotton, carded, combed","2020","2020","tonnes","425","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","329","Cottonseed","2015","2015","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","329","Cottonseed","2016","2016","tonnes","145","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","329","Cottonseed","2017","2017","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","329","Cottonseed","2015","2015","tonnes","115","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","329","Cottonseed","2016","2016","tonnes","17","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","329","Cottonseed","2017","2017","tonnes","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","329","Cottonseed","2018","2018","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","329","Cottonseed","2019","2019","tonnes","14","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","329","Cottonseed","2020","2020","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","397","Cucumbers and gherkins","2015","2015","tonnes","1579","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","397","Cucumbers and gherkins","2016","2016","tonnes","11126","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","397","Cucumbers and gherkins","2017","2017","tonnes","30760","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","397","Cucumbers and gherkins","2018","2018","tonnes","65226","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","397","Cucumbers and gherkins","2019","2019","tonnes","89337","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","397","Cucumbers and gherkins","2020","2020","tonnes","91248","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","397","Cucumbers and gherkins","2015","2015","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","397","Cucumbers and gherkins","2017","2017","tonnes","24","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","397","Cucumbers and gherkins","2018","2018","tonnes","59","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","397","Cucumbers and gherkins","2019","2019","tonnes","36","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","397","Cucumbers and gherkins","2020","2020","tonnes","357","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","550","Currants","2017","2017","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","550","Currants","2018","2018","tonnes","12","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","550","Currants","2016","2016","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","550","Currants","2020","2020","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","577","Dates","2015","2015","tonnes","7983","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","577","Dates","2016","2016","tonnes","5599","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","577","Dates","2017","2017","tonnes","6813","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","577","Dates","2018","2018","tonnes","10043","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","577","Dates","2019","2019","tonnes","6448","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","577","Dates","2020","2020","tonnes","26961","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","577","Dates","2015","2015","tonnes","131169","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","577","Dates","2016","2016","tonnes","163177","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","577","Dates","2017","2017","tonnes","175130","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","577","Dates","2018","2018","tonnes","136482","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","577","Dates","2019","2019","tonnes","95305","","Official data"
