Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","100","India","21091","Employment in agriculture, forestry and fishing by status of employment, total","23","Male","2010","2010","3022","Household survey","1000 persons","131652.276","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21100","Employment in agriculture, forestry and fishing by status of employment, employees","23","Male","2010","2010","3022","Household survey","1000 persons","1499.979","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","23","Male","2010","2010","3022","Household survey","1000 persons","130152.297","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21111","Employment in crop and animal production, hunting and related service activities","23","Male","2010","2010","3022","Household survey","1000 persons","129942.89","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21093","Employment in forestry and logging","23","Male","2010","2010","3022","Household survey","1000 persons","473.948","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21097","Employment in fishing and aquaculture","23","Male","2010","2010","3022","Household survey","1000 persons","1235.438","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","157811.734","X","International reliable sources","Adjusted"
"OE","Employment Indicators","100","India","21087","Employment by age, total (15+), rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","203408.908","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21094","Employment by age, 15 to 24, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","35887.256","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21095","Employment by age, 25 to 54, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","136930.883","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21096","Employment by age, 55 to 64, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","21173.721","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21092","Employment by age, 65+, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","9417.048","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21098","Employment by status of employment, total, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","203408.908","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21108","Employment by status of employment, employees, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","17682.848","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21109","Employment by status of employment, self-employed, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","185726.06","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21072","Labour force participation rate by age, total (15+), rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","81.61","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21122","Labour force participation rate by age, 15 to 24, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","54.26","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21123","Labour force participation rate by age, 25 to 54, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","98.36","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21124","Labour force participation rate by age, 55 to 64, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","87.67","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21117","Labour force participation rate by age, 65+, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","52.23","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21125","Share of employment by status of employment, total, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","100","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21133","Share of employment by status of employment, employees, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","8.7","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21135","Share of employment by status of employment, self-employed, rural areas","23","Male","2010","2010","3022","Household survey","1000 persons","91.3","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","100","India","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","154064.555","X","International reliable sources",""
