Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2009","2009","index","84.19","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2010","2010","index","135.5","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2011","2011","index","231.41","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2012","2012","index","162.91","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2013","2013","index","162.01","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2014","2014","index","153.77","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2015","2015","index","52.59","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2016","2016","index","93.64","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2017","2017","index","43.56","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2018","2018","index","62.89","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2019","2019","index","33.02","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2000","2000","index","139.92","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2001","2001","index","80.68","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2002","2002","index","67.9","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2003","2003","index","111.57","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2004","2004","index","304.13","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2005","2005","index","271.63","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2006","2006","index","282.18","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2007","2007","index","322.5","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2008","2008","index","467.55","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2009","2009","index","318.36","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2010","2010","index","241.07","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2011","2011","index","293.12","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2012","2012","index","200.76","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2013","2013","index","169.11","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2014","2014","index","131.42","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2015","2015","index","112.42","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2016","2016","index","56.16","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2017","2017","index","68.01","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2018","2018","index","92.21","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","267","Sunflower seed","2019","2019","index","81.45","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2000","2000","index","130.5","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2001","2001","index","126.54","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2002","2002","index","115.01","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2003","2003","index","115.77","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2004","2004","index","157.43","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2005","2005","index","136.65","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2006","2006","index","132.84","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2007","2007","index","125.81","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2008","2008","index","131.96","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2009","2009","index","130.04","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2010","2010","index","112.99","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2011","2011","index","129.14","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2012","2012","index","118.64","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2013","2013","index","115.27","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2014","2014","index","118.69","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2015","2015","index","90.64","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2016","2016","index","90.67","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2017","2017","index","97.92","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2018","2018","index","86.5","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1732","Oilcrops, Oil Equivalent","2019","2019","index","84.18","Fc","Calculated data"
